APPLICATION_NUMBER,TARGET
123471145,0.3168209
123670727,0.16336979
123628478,0.11319439
123493377,0.0462591
123538941,0.24813502
123583232,0.6509186
123477158,0.68828446
123509254,0.2599807
123673801,0.4599507
123725829,0.36352313
123557336,0.47484866
123722264,0.568378
123514199,0.18447596
123598431,0.17834108
123634188,0.36789247
123577791,0.30864233
123656691,0.36248308
123531639,0.40045202
123500010,0.41298518
123655832,0.35161638
123631644,0.36391217
123539207,0.231635
123588788,0.36391217
123429518,0.3473092
123729759,0.26562884
123672598,0.38334018
123553330,0.50108486
123666862,0.7059549
123549446,0.3822381
123448328,0.36570254
123655312,0.36248308
123698894,0.5340348
123564490,0.16014928
123460291,0.36391217
123660729,0.2981096
123668029,0.35714972
123484016,0.10212935
123473406,0.24713524
123539870,0.7356827
123694871,0.09996334
123590246,0.3498173
123505471,0.13084087
123559455,0.21323442
123683798,0.35072047
123448734,0.31560773
123620534,0.26622286
123497032,0.14363857
123668421,0.35998404
123559188,0.48175633
123540909,0.1094817
123666031,0.7228792
123700499,0.07460158
123651248,0.033805605
123687597,0.1921271
123438690,0.3488657
123466956,0.3948493
123550505,0.5784034
123622564,0.4396405
123500716,0.111366905
123612436,0.36391217
123639405,0.15110944
123729971,0.32735544
123509353,0.36391217
123506276,0.037082165
123674717,0.24571857
123454456,0.04904165
123588881,0.31393135
123614462,0.40222993
123728118,0.24769947
123461752,0.24709038
123536773,0.48576832
123532092,0.78419673
123668834,0.282066
123676921,0.6447873
123625764,0.17152075
123665407,0.4236069
123641425,0.10846353
123484089,0.21127336
123542789,0.19044879
123705184,0.09872595
123636979,0.21063873
123529073,0.21262847
123729692,0.17729263
123540441,0.049848195
123549002,0.36391217
123540706,0.36391217
123513415,0.31041294
123601843,0.4095031
123600828,0.36391217
123482892,0.46311677
123552736,0.24421282
123423357,0.85353166
123537498,0.115453504
123494905,0.046282575
123702089,0.177257
123690377,0.36002517
123673515,0.2770274
123546001,0.36391217
123520491,0.5834037
123674608,0.24571857
123619581,0.36391217
123684707,0.2196069
123730831,0.35847044
123561472,0.3492457
123618966,0.36391217
123685086,0.5378776
123609127,0.13074045
123571436,0.4314499
123682762,0.36737987
123562135,0.10625704
123540882,0.19537494
123591191,0.07219452
123446233,0.36570254
123473872,0.36391217
123482850,0.36391217
123678459,0.11585336
123473207,0.32182357
123491654,0.24001624
123602998,0.32455742
123657754,0.49175692
123518603,0.36391217
123425134,0.2387039
123697142,0.39430714
123606164,0.28502378
123728528,0.24769947
123671008,0.67810667
123719170,0.36115506
123574149,0.37200508
123728687,0.5518341
123481835,0.084177844
123561810,0.36391217
123456756,0.19262333
123506626,0.13969986
123505453,0.4145637
123610191,0.46646386
123548818,0.7050014
123620372,0.10297012
123437221,0.5273618
123639963,0.5488718
123641825,0.36248308
123657416,0.6922469
123696622,0.73273355
123435340,0.20219484
123538494,0.27944145
123578510,0.06766817
123439159,0.3626315
123504495,0.1276319
123539350,0.16460055
123659779,0.35998404
123559903,0.15462661
123501782,0.17561382
123675869,0.3560229
123559428,0.19813995
123679972,0.315231
123550157,0.36391217
123546006,0.29626665
123657587,0.15217899
123519540,0.24665493
123701810,0.111288115
123550941,0.17569661
123546892,0.26664612
123683359,0.3560229
123430427,0.3473092
123728248,0.069195084
123586424,0.5933538
123719904,0.26172712
123519149,0.36348963
123466587,0.12239945
123428076,0.3473092
123532902,0.30199027
123460840,0.36391217
123594462,0.097086504
123434640,0.3473092
123570784,0.36391217
123524093,0.2564039
123610754,0.12426098
123538127,0.36391217
123637009,0.056395955
123511278,0.04164099
123561250,0.065520324
123529981,0.47606397
123545469,0.1982411
123669277,0.30902514
123630411,0.36391217
123506487,0.15221903
123617463,0.59696823
123700213,0.38160393
123490076,0.20288931
123591734,0.078256264
123691010,0.14572467
123503114,0.3062856
123669475,0.6276537
123478986,0.38113067
123661174,0.6712768
123596759,0.22328313
123496404,0.10855155
123611994,0.664407
123523966,0.540598
123604262,0.3468129
123657675,0.36248308
123507675,0.28986925
123691592,0.3736699
123642824,0.10635002
123570809,0.4463469
123453177,0.3716333
123447841,0.18148945
123632144,0.35455677
123503223,0.28730977
123558907,0.40029716
123566459,0.32112205
123609572,0.28319976
123677491,0.26673698
123575395,0.3069602
123543172,0.57427806
123705308,0.088276334
123720424,0.36115506
123619114,0.1966921
123728848,0.5200481
123480138,0.5392572
123430862,0.71132517
123475429,0.36391217
123506047,0.19720933
123727817,0.30357525
123598647,0.36391217
123650172,0.36248308
123539194,0.46928665
123694723,0.10192016
123664389,0.35998404
123455047,0.10130645
123517507,0.31031677
123676505,0.10939672
123726074,0.48392078
123425153,0.25625008
123471266,0.36391217
123449743,0.3403476
123588952,0.38297504
123717208,0.08100569
123655772,0.18097134
123706457,0.101593494
123426789,0.27191493
123433262,0.09113617
123512925,0.36391217
123598044,0.36391217
123595513,0.12627883
123705713,0.16341521
123681416,0.042996686
123578220,0.10494223
123583355,0.09320404
123507182,0.30052912
123572701,0.4892193
123532113,0.075891666
123666935,0.18346955
123435453,0.020487588
123638729,0.36248308
123560681,0.4401549
123590735,0.36391217
123544377,0.46741503
123491316,0.059907153
123664457,0.35998404
123570859,0.36391217
123676546,0.13294289
123512580,0.28555706
123517403,0.23808643
123702543,0.28800654
123427283,0.2702912
123690729,0.14323433
123492256,0.17459561
123460156,0.32084763
123611690,0.5862443
123516163,0.0796656
123648835,0.15257265
123710368,0.23636934
123640197,0.09015776
123489880,0.055947024
123424486,0.49756467
123526094,0.53802395
123707313,0.2636688
123506584,0.18076594
123708316,0.4005245
123542318,0.51599175
123434078,0.12665816
123689175,0.16034642
123467466,0.19723254
123655462,0.110964544
123671611,0.60416275
123477384,0.36391217
123555136,0.077574275
123533472,0.11707875
123610681,0.36391217
123430833,0.59462684
123631937,0.12456366
123528809,0.31908557
123489714,0.2864511
123687614,0.07745397
123493864,0.2802957
123541604,0.15994877
123652210,0.05608069
123641328,0.4442279
123556967,0.09636079
123573057,0.18751287
123713532,0.41072306
123485340,0.36391217
123510002,0.3947729
123581929,0.053761367
123677884,0.36048472
123600728,0.1928604
123538354,0.044904385
123436574,0.23589438
123504449,0.3511608
123524096,0.36391217
123532039,0.36391217
123539673,0.36391217
123440018,0.3626315
123626502,0.31576663
123698001,0.22945127
123675092,0.1614779
123676182,0.3560229
123679259,0.1804369
123635044,0.21934621
123508599,0.251536
123463035,0.34840623
123730244,0.11247592
123505294,0.36391217
123452023,0.36570254
123637535,0.07297584
123635896,0.36248308
123638570,0.23300819
123696499,0.15950312
123643003,0.69671804
123597266,0.36391217
123479827,0.67925215
123623987,0.57433236
123525323,0.6808882
123491632,0.3280049
123605346,0.36391217
123565643,0.46023932
123615694,0.11860933
123575527,0.36391217
123665268,0.33108768
123667359,0.35998404
123684988,0.3613632
123515290,0.033839453
123593524,0.06337629
123501617,0.12166961
123462647,0.15722968
123548087,0.36391217
123457910,0.18322858
123725750,0.47462964
123723246,0.35541707
123519911,0.22865714
123433903,0.3473092
123446055,0.41392115
123510770,0.11911003
123608627,0.36391217
123663658,0.7991543
123625694,0.124804325
123574997,0.19946046
123632902,0.31789535
123500881,0.38424036
123624854,0.21883774
123611609,0.7060922
123682660,0.4123722
123451841,0.0690977
123689195,0.7823515
123588360,0.29243648
123722523,0.07308288
123535063,0.36391217
123489950,0.36391217
123586993,0.16209029
123720126,0.086315915
123577647,0.042107053
123521172,0.117875725
123539443,0.13028467
123462007,0.24410063
123562777,0.28384766
123509273,0.21314003
123438621,0.20681581
123662204,0.35998404
123722016,0.17042458
123660709,0.67980915
123514180,0.7937444
123505036,0.36391217
123706026,0.35421893
123532592,0.36391217
123471051,0.36391217
123679954,0.20516069
123444004,0.11325173
123463256,0.36391217
123511441,0.22841205
123540020,0.16699933
123484480,0.70504373
123579989,0.19593476
123534833,0.36391217
123592777,0.36391217
123628902,0.16190529
123622594,0.36391217
123483768,0.36391217
123429669,0.37614918
123578583,0.36391217
123479440,0.29017118
123652787,0.522583
123704919,0.31829363
123723187,0.20249774
123501868,0.6309671
123620608,0.18823668
123638048,0.36248308
123503071,0.27071553
123429051,0.44426098
123498680,0.65990156
123686585,0.52391315
123630665,0.35751775
123463300,0.058739476
123621052,0.15045618
123678690,0.3560229
123611587,0.2646701
123624685,0.22507663
123556192,0.5110578
123537433,0.36391217
123470571,0.41728947
123571206,0.16723329
123719599,0.10659633
123439916,0.14753984
123481783,0.107389405
123707551,0.13245663
123511514,0.6116895
123425237,0.3473092
123603298,0.36391217
123711140,0.23636934
123502897,0.40458667
123575857,0.36391217
123602150,0.5285875
123580090,0.36391217
123710912,0.20061576
123587717,0.2493882
123535842,0.3658323
123610106,0.36391217
123540056,0.36391217
123594426,0.3467855
123428167,0.06553218
123450117,0.18663311
123729524,0.09343233
123549642,0.15994272
123673185,0.18227331
123447940,0.3746518
123548199,0.3225028
123655957,0.71231455
123701998,0.5678944
123472604,0.28820488
123515292,0.36391217
123594516,0.41385877
123719046,0.20318455
123542115,0.1846309
123557122,0.19151536
123723093,0.32535756
123573761,0.062471315
123461034,0.388072
123721508,0.5790403
123541615,0.43778247
123675280,0.3560229
123433428,0.31660083
123704356,0.13171208
123663696,0.15045133
123729972,0.35847044
123515179,0.18195917
123566921,0.4262284
123438614,0.073985115
123454770,0.3716333
123632387,0.43702075
123571904,0.15777889
123671787,0.3560229
123656358,0.25590676
123551968,0.5131662
123480187,0.6467604
123645146,0.060658805
123428348,0.20097835
123560249,0.73800653
123486025,0.5227329
123634864,0.3023173
123451914,0.2678885
123642132,0.55357224
123622191,0.29432958
123580402,0.15719579
123546713,0.21896619
123526210,0.45852166
123510800,0.10034343
123557474,0.32195547
123666278,0.35998404
123585054,0.25027606
123660680,0.47848067
123668671,0.3560229
123645197,0.15448143
123571746,0.15191059
123430512,0.07745392
123530247,0.14148065
123713448,0.27459997
123704813,0.7454352
123579819,0.6868249
123461406,0.29302672
123675188,0.15616442
123463759,0.054804683
123648843,0.14948072
123698740,0.29625684
123477943,0.15276015
123496113,0.08604509
123671851,0.17417672
123580247,0.081795536
123592301,0.36433798
123619302,0.36391217
123658997,0.18165304
123610911,0.1937459
123475998,0.20932494
123458787,0.24322951
123726825,0.28946018
123598022,0.053956714
123597306,0.4431056
123470087,0.36391217
123579595,0.1587421
123624243,0.07971483
123496153,0.058995973
123558679,0.36391217
123427040,0.537853
123654188,0.16566882
123627702,0.17598018
123465124,0.7858805
123658442,0.3478496
123675900,0.45428288
123461190,0.06504244
123433860,0.06189383
123542765,0.12319593
123527203,0.24472462
123591204,0.36391217
123614188,0.122691885
123521532,0.3103148
123507283,0.36391217
123723289,0.36115506
123494446,0.36391217
123640135,0.07742847
123544147,0.12993507
123432612,0.1995475
123520686,0.79388624
123562534,0.36391217
123694084,0.364021
123490680,0.12032858
123587181,0.22078896
123533148,0.1869337
123501593,0.4015231
123646154,0.8189412
123674302,0.1563886
123519178,0.24611358
123469529,0.48614022
123497807,0.36391217
123423344,0.21665214
123704623,0.63964045
123463140,0.38979962
123495169,0.36391217
123463250,0.083863
123638903,0.26901108
123516699,0.07225723
123505028,0.86923546
123550489,0.118318535
123667648,0.25356218
123447217,0.10455431
123547342,0.111495115
123652181,0.08385485
123639540,0.36248308
123511888,0.2319591
123628596,0.17051241
123424504,0.55341804
123518690,0.11513327
123488315,0.48839808
123481990,0.4725938
123482714,0.36391217
123442994,0.38741317
123623068,0.12207859
123679048,0.1273361
123704458,0.44913742
123459607,0.57211965
123564935,0.36391217
123437586,0.52100134
123648252,0.3976826
123678083,0.08116514
123608481,0.18068673
123609231,0.26787448
123675593,0.08912424
123501129,0.3148469
123705591,0.17496449
123572289,0.35495856
123424384,0.32013705
123696431,0.364021
123608356,0.6570005
123675174,0.52895963
123663346,0.35998404
123720484,0.042748474
123691934,0.56565183
123524218,0.36391217
123675071,0.10062576
123695233,0.56928957
123695260,0.23033619
123578260,0.09760892
123492621,0.45577708
123620591,0.1168272
123465840,0.56159794
123641342,0.36248308
123685660,0.24144307
123705860,0.23230727
123550123,0.07875154
123639608,0.36248308
123509385,0.4819444
123647964,0.12693618
123619242,0.038289204
123645479,0.155822
123624112,0.8576716
123502128,0.33970773
123515829,0.17916769
123492285,0.120868355
123494205,0.53097624
123708819,0.37695768
123448921,0.4994822
123636671,0.1866939
123430414,0.21271425
123465180,0.36391217
123697391,0.24107495
123630391,0.36391217
123482765,0.113450356
123430331,0.14830497
123728544,0.46538812
123583716,0.22012463
123633368,0.4919086
123443396,0.24676023
123647585,0.17920835
123584558,0.36391217
123441899,0.49113107
123458828,0.2450073
123572560,0.6947236
123596950,0.36391217
123634984,0.2353428
123658864,0.09830446
123504821,0.27382421
123530317,0.19753574
123663135,0.6397681
123427585,0.32029596
123612449,0.09928706
123600389,0.046522554
123471604,0.36391217
123538807,0.10019182
123501683,0.36391217
123637431,0.24889614
123593769,0.36391217
123450137,0.36570254
123654255,0.22288738
123698318,0.30263674
123580155,0.19163555
123540104,0.27153483
123708225,0.16951175
123713742,0.07608739
123591486,0.12805787
123604207,0.30952618
123469648,0.36391217
123543932,0.36391217
123554722,0.48029205
123635517,0.2299422
123580275,0.31119514
123565402,0.1450037
123502248,0.36391217
123484045,0.36391217
123457500,0.26819494
123507544,0.57071984
123653414,0.07712121
123564472,0.70066774
123499145,0.19032542
123668280,0.4628272
123623792,0.30115747
123501867,0.5143259
123523197,0.28666162
123581856,0.08404441
123431260,0.24549273
123521795,0.22067972
123574993,0.36391217
123722008,0.31210646
123700591,0.09913665
123510425,0.37407583
123460590,0.35181114
123665179,0.53739464
123537208,0.17404221
123577385,0.25257674
123518187,0.36391217
123524444,0.21001397
123556246,0.7031106
123437471,0.21796685
123594515,0.46526784
123439037,0.0566753
123683220,0.62543356
123504768,0.36906356
123449909,0.21998687
123544971,0.22286457
123441033,0.2047798
123445706,0.106652625
123482545,0.35760358
123716751,0.081995375
123625270,0.20380506
123573284,0.10791694
123628770,0.14632146
123592786,0.37970167
123556010,0.1877219
123671988,0.3039853
123660840,0.35998404
123613973,0.0422591
123519343,0.5303707
123680978,0.37600732
123722476,0.26010475
123635627,0.39866915
123529100,0.36624074
123694049,0.15187012
123685317,0.36866787
123667415,0.35998404
123711099,0.05738538
123453372,0.080370136
123509655,0.26473624
123609500,0.52675277
123678504,0.5487561
123471262,0.23814273
123426569,0.08173727
123494837,0.36391217
123577580,0.16401413
123595174,0.21414487
123510747,0.14347103
123544593,0.36391217
123455706,0.5832728
123585092,0.33798242
123437185,0.3488657
123571687,0.36391217
123683547,0.2019435
123474461,0.11578461
123450993,0.3195015
123585712,0.36391217
123660418,0.25904372
123518025,0.2521205
123441288,0.1865483
123658004,0.30070078
123710958,0.08020324
123435563,0.17926514
123577940,0.07228884
123679509,0.3560229
123505123,0.14110488
123585168,0.34146476
123695884,0.16483386
123537509,0.36391217
123546549,0.055497203
123440573,0.5574779
123574569,0.16694155
123688125,0.613044
123578187,0.056561224
123710376,0.11884555
123545041,0.41479522
123695320,0.52548665
123660684,0.35998404
123626770,0.19449651
123697902,0.37415692
123603545,0.36391217
123528136,0.15560745
123634086,0.36391217
123638937,0.36248308
123428601,0.13775606
123458771,0.7251949
123628532,0.61691254
123598266,0.2388709
123633619,0.3170769
123679927,0.24571857
123515196,0.8389114
123424047,0.07085027
123612865,0.020538332
123568971,0.36391217
123704558,0.054638144
123488671,0.36554816
123541745,0.1965367
123429993,0.039879233
123555459,0.28878736
123634618,0.36391217
123476230,0.5217239
123428800,0.081757225
123658916,0.4599914
123662340,0.35998404
123658779,0.18671891
123627387,0.07189836
123680662,0.33105364
123596882,0.07815165
123437516,0.13410367
123524312,0.36391217
123486420,0.53330654
123644740,0.17083327
123561612,0.29747745
123459546,0.4067434
123730501,0.1629371
123722604,0.4729374
123470150,0.2751211
123707635,0.35421893
123606997,0.17398362
123619437,0.16799282
123449889,0.115141146
123558275,0.3746956
123715860,0.31651184
123433219,0.19484313
123601980,0.3051186
123425361,0.2601298
123670295,0.3560229
123453293,0.19123285
123501115,0.15717071
123622813,0.169701
123456853,0.38743144
123608352,0.2521205
123597460,0.4068756
123639891,0.36248308
123636254,0.1575648
123713660,0.46421802
123660784,0.21717267
123437932,0.09434954
123692402,0.24259806
123538937,0.7041982
123525205,0.1554723
123700278,0.2103008
123653341,0.07729201
123452154,0.21858327
123587466,0.36391217
123534688,0.41971615
123716472,0.2755647
123457296,0.40184718
123680190,0.3560229
123513944,0.36391217
123730177,0.12089015
123707065,0.3454422
123649497,0.8962939
123427496,0.21654026
123561301,0.16936757
123622141,0.15696391
123455784,0.10805901
123497246,0.1935703
123654342,0.20426224
123676416,0.057865713
123501909,0.36391217
123636016,0.553111
123613203,0.08663545
123449738,0.5043928
123559224,0.36391217
123637874,0.2509572
123681216,0.26908258
123717361,0.24450368
123527532,0.4592185
123579702,0.06105084
123670043,0.16261612
123434552,0.27607173
123626337,0.12103982
123553602,0.26839942
123662265,0.6478399
123539958,0.0538006
123578430,0.36079383
123483508,0.34373215
123533013,0.14900099
123612084,0.2521205
123511799,0.30196485
123546196,0.07748694
123461762,0.36391217
123558879,0.08222303
123444211,0.35856315
123643087,0.66911495
123573857,0.36391217
123653727,0.36248308
123725794,0.63607097
123571586,0.38499746
123438987,0.2141962
123689641,0.07483367
123443836,0.34243035
123528422,0.6196667
123600450,0.6702618
123506504,0.052019138
123467839,0.13810559
123683200,0.25704676
123523837,0.58896023
123532236,0.17548195
123611734,0.23497044
123729534,0.11509038
123728780,0.09724408
123718291,0.36115506
123484790,0.15993398
123539525,0.36391217
123471697,0.26857787
123513528,0.09496048
123502557,0.37881276
123496289,0.36391217
123673130,0.29907995
123476423,0.111958385
123485681,0.36391217
123680949,0.30899906
123592470,0.33374196
123601272,0.15516183
123490235,0.3196542
123469700,0.16742158
123501648,0.08718714
123557780,0.20284218
123535795,0.2595362
123467205,0.21709792
123450206,0.1210687
123497131,0.59495074
123605516,0.2584167
123429838,0.14081821
123428266,0.6365308
123530923,0.32414314
123547168,0.8314112
123672376,0.49217072
123712794,0.18422927
123464338,0.3153645
123435862,0.15315151
123502627,0.13632596
123622687,0.3308151
123708248,0.07078466
123481237,0.2521205
123569380,0.36391217
123514524,0.088893525
123655980,0.36248308
123658161,0.36248308
123454877,0.37030342
123601330,0.36391217
123551767,0.28810376
123441015,0.3038448
123483473,0.17909189
123703241,0.65937185
123470133,0.36932057
123628069,0.3030515
123614020,0.5432551
123718398,0.42398056
123656212,0.10415042
123655860,0.2509572
123589068,0.3079447
123445554,0.36570254
123460501,0.133155
123584838,0.15802494
123700434,0.09576223
123604949,0.36391217
123570146,0.14963233
123570650,0.36391217
123664657,0.6290991
123603376,0.36391217
123529388,0.26773942
123547385,0.34690386
123554677,0.072216496
123675598,0.11145701
123509959,0.2262377
123543453,0.3170053
123730552,0.49434653
123511217,0.15665828
123684383,0.43819806
123554607,0.17211065
123629231,0.41645578
123652516,0.36248308
123468477,0.36391217
123539982,0.20668145
123618752,0.35160163
123528732,0.4407073
123512010,0.32796687
123442652,0.24466178
123534065,0.11320703
123666196,0.3360853
123519634,0.6774946
123519796,0.13314806
123428360,0.09930627
123528632,0.03618792
123444009,0.068537496
123638889,0.49087408
123551776,0.36391217
123693970,0.09132117
123490033,0.11257116
123684923,0.17120667
123631989,0.09661062
123477415,0.19025445
123579070,0.3920109
123486211,0.2836525
123635791,0.2505297
123506627,0.64248234
123514754,0.36391217
123543348,0.36391217
123432615,0.13376087
123693035,0.09030262
123666606,0.15858501
123566609,0.69792444
123523000,0.36391217
123655221,0.45790523
123499863,0.32871276
123671875,0.45473346
123614548,0.5578907
123561167,0.36391217
123592707,0.07544461
123521141,0.08881386
123625524,0.35819703
123640868,0.27425405
123538252,0.19752498
123718358,0.43903837
123658387,0.14563876
123633950,0.16429977
123665103,0.19477645
123641487,0.1159539
123553897,0.48896277
123527731,0.17967834
123565465,0.38065252
123601460,0.27224034
123695192,0.1814229
123555626,0.09374896
123729023,0.2934301
123529570,0.050961073
123466546,0.0879904
123663198,0.509005
123556423,0.16971466
123598896,0.40897265
123459741,0.6005228
123521662,0.2521205
123573395,0.36521703
123431925,0.17800613
123627149,0.36391217
123630153,0.61708283
123634338,0.5900824
123564557,0.33391735
123482836,0.12776636
123542507,0.24905947
123497049,0.5284929
123527135,0.36391217
123619994,0.6771728
123638040,0.81752944
123441547,0.08901694
123567875,0.14456299
123692509,0.13465136
123430886,0.54214126
123443072,0.19727297
123633669,0.22316098
123432227,0.30905193
123451392,0.37739414
123538086,0.14506896
123601577,0.07941281
123683919,0.17175938
123705399,0.104166105
123561477,0.32285604
123668012,0.07612848
123640184,0.094202355
123448429,0.4809483
123489446,0.16682608
123702137,0.55284935
123533522,0.6672949
123647334,0.32889903
123561317,0.1471781
123446469,0.24676023
123693897,0.071907766
123610261,0.12886408
123441052,0.3630802
123520964,0.45948783
123470782,0.3135631
123621305,0.30490333
123480320,0.55218107
123577901,0.3612291
123565258,0.26320553
123506960,0.059385125
123640894,0.19160777
123666826,0.1801292
123633047,0.103813
123469663,0.10880434
123659633,0.23936813
123433635,0.3473092
123488446,0.07266517
123440151,0.3062829
123713695,0.3418907
123631578,0.1853277
123538315,0.18018928
123600298,0.25494218
123476965,0.11020026
123683238,0.1770446
123487761,0.5289897
123651535,0.3038019
123654112,0.46640193
123492200,0.082215615
123581036,0.23147137
123492887,0.060104817
123713636,0.05707522
123658291,0.5729905
123627525,0.20100088
123696832,0.44380853
123658031,0.42235577
123480311,0.51276517
123462717,0.36391217
123450574,0.36570254
123508972,0.08046482
123554652,0.36391217
123629767,0.18513545
123495017,0.36391217
123606816,0.26418966
123722252,0.13120799
123603497,0.36391217
123477980,0.027575409
123519089,0.36391217
123658445,0.5048779
123427814,0.3473092
123556814,0.42899755
123598084,0.20684336
123640553,0.06746198
123434837,0.26378274
123640649,0.36248308
123601481,0.36391217
123541156,0.14805126
123583020,0.07226587
123723764,0.36115506
123608171,0.23529018
123694078,0.31798694
123526303,0.60116374
123541611,0.054362074
123497224,0.23323166
123678214,0.18939708
123605971,0.68671
123549405,0.6510352
123511045,0.34607217
123719265,0.36115506
123626909,0.7165854
123437306,0.3228048
123483886,0.36391217
123613464,0.2247508
123515809,0.4914769
123509021,0.51853687
123718672,0.121052906
123470851,0.5906314
123663778,0.51549137
123717746,0.29202172
123454559,0.3716333
123551491,0.40287468
123597407,0.19771005
123637662,0.1616247
123682597,0.112901226
123643097,0.37942827
123509057,0.36391217
123504578,0.20920123
123577449,0.22027637
123646694,0.30606917
123568310,0.12129496
123622608,0.31460762
123668074,0.5073258
123547222,0.16733845
123449292,0.43037197
123439875,0.29135177
123657687,0.06516909
123507205,0.20872301
123609946,0.5833662
123576511,0.4364495
123609086,0.2961038
123630843,0.48509443
123462321,0.53504133
123461382,0.31516334
123589761,0.22561327
123546104,0.29325745
123604088,0.36391217
123543528,0.34964877
123520159,0.36391217
123468519,0.18911871
123485702,0.16482553
123707846,0.2428095
123530725,0.36391217
123623222,0.72058487
123715209,0.3598209
123626928,0.58667177
123600711,0.1693007
123665914,0.21471757
123672640,0.11836266
123716891,0.46990758
123713857,0.0400802
123669140,0.11771624
123627933,0.20504802
123566310,0.07037382
123455519,0.22559145
123682248,0.11540908
123453979,0.2634788
123499754,0.5437031
123444481,0.20997569
123489882,0.6317056
123561540,0.27477708
123479324,0.13194397
123601971,0.36391217
123631496,0.39899617
123463290,0.16626821
123594959,0.13743672
123482862,0.2521205
123516173,0.1369906
123682657,0.20206586
123568824,0.36391217
123673373,0.16897196
123464532,0.30662012
123636030,0.23875529
123625522,0.871877
123529010,0.25482357
123619870,0.16395856
123643786,0.36004198
123643762,0.13979416
123521977,0.4000394
123451727,0.39368746
123588984,0.086648956
123504389,0.24443556
123547647,0.23683803
123707360,0.12370237
123524272,0.15488748
123424350,0.25969368
123702282,0.21963389
123462566,0.30103144
123524216,0.027183635
123472873,0.22198051
123488365,0.4211812
123426523,0.3473092
123499284,0.092231944
123424484,0.6378506
123648278,0.36248308
123618170,0.36391217
123550092,0.17289779
123709776,0.34439301
123718276,0.21224086
123548119,0.36391217
123690504,0.32541093
123684111,0.38256744
123662766,0.45973137
123528454,0.4380413
123508751,0.15157142
123651344,0.103018746
123516725,0.03814216
123473524,0.28145495
123568323,0.31225386
123574865,0.36391217
123557628,0.12702255
123526635,0.47550073
123575374,0.13934661
123482774,0.26574314
123563271,0.36391217
123689294,0.36176243
123574018,0.24150386
123648694,0.6071845
123461014,0.5332736
123605100,0.070472285
123502809,0.08546829
123710329,0.34439301
123537341,0.37439403
123446935,0.18546343
123527341,0.1693234
123573045,0.13725446
123469089,0.2420175
123469061,0.36537254
123713983,0.14687926
123684827,0.35072047
123439121,0.25483605
123639247,0.36248308
123458311,0.39374304
123714588,0.3598209
123577122,0.30930263
123520987,0.5204341
123679057,0.22724792
123706382,0.43154356
123598832,0.04154529
123455390,0.4404635
123444037,0.1753256
123641532,0.36248308
123482210,0.15189974
123596200,0.29554883
123595606,0.36391217
123628734,0.2521205
123447802,0.10306403
123622838,0.33881
123587856,0.5686616
123480331,0.36391217
123470547,0.5452435
123603823,0.11069395
123589187,0.5965145
123725328,0.84754014
123684998,0.54944074
123536161,0.19381529
123548274,0.2521205
123434554,0.3473092
123608341,0.18319999
123427566,0.41487506
123606295,0.119247615
123713508,0.35049784
123645507,0.75259995
123605524,0.02960883
123662038,0.35998404
123457813,0.4943955
123618951,0.36391217
123513931,0.18139988
123696327,0.4581327
123681257,0.6402402
123657054,0.21849602
123632183,0.3447672
123545472,0.10541804
123511393,0.05274726
123653299,0.36248308
123506616,0.46951476
123586619,0.14665174
123723300,0.7893275
123471103,0.67799217
123446215,0.37481624
123638056,0.29438582
123588389,0.36391217
123672177,0.3560229
123726792,0.18892224
123484402,0.23914059
123452098,0.24847345
123671220,0.6441004
123572934,0.10730341
123489824,0.21650079
123538922,0.05673593
123696087,0.364021
123466924,0.40684602
123506198,0.045010902
123605807,0.06145679
123570038,0.36391217
123432126,0.20505948
123648276,0.08453996
123670676,0.3560229
123701308,0.030785372
123481034,0.29634118
123453345,0.2224967
123540701,0.5396124
123662345,0.079095975
123549887,0.36391217
123518714,0.054672692
123489404,0.10399259
123569113,0.22112186
123587255,0.36391217
123662989,0.20774621
123615208,0.07864309
123594506,0.15139373
123537893,0.36391217
123695258,0.20280986
123625435,0.7158331
123537367,0.36391217
123489871,0.09038563
123688718,0.6234405
123725563,0.25180367
123586597,0.2521205
123473079,0.17192055
123705011,0.35421893
123548717,0.18790944
123727835,0.2613405
123473518,0.19957666
123537333,0.36391217
123458215,0.12502182
123721593,0.4266836
123508364,0.621776
123663226,0.35998404
123497485,0.16895238
123623859,0.36391217
123517778,0.2404542
123596469,0.36391217
123500982,0.2521205
123581602,0.24119833
123678212,0.07099952
123442569,0.35003802
123695638,0.364021
123500750,0.36391217
123450936,0.37618887
123533520,0.3530203
123587825,0.20009679
123476064,0.4382646
123654815,0.17456609
123640632,0.36248308
123466455,0.32232586
123442643,0.4394507
123495648,0.22186504
123697799,0.044366106
123670992,0.57486355
123704006,0.60113144
123522058,0.40575892
123642475,0.1408558
123630009,0.36391217
123493176,0.19795501
123469685,0.04483168
123700134,0.52076626
123594935,0.25281668
123474063,0.36391217
123565496,0.36391217
123550817,0.05205556
123555417,0.46056926
123506941,0.25606698
123460452,0.14182591
123528862,0.19366115
123531117,0.3512569
123593118,0.29102615
123597604,0.32111272
123658013,0.24487087
123577918,0.17475435
123555658,0.2044429
123554856,0.36391217
123659504,0.35998404
123635167,0.16772097
123591156,0.36391217
123702093,0.15207179
123560171,0.4435219
123626634,0.8373252
123476701,0.6404598
123599709,0.37503442
123539953,0.40592963
123705954,0.21455294
123587111,0.41413915
123706160,0.03664223
123544844,0.07339137
